window_tax_id	window_tax_doc_id	window_tax_pid	window_tax_ward	window_tax_precinct	window_tax_lights	window_tax_assess	window_tax_notes
119	371	12645	Cheap	SMC	13	6s	
120	371	12646	Cheap	SMC	9	2s	
121	371	12647	Cheap	SMC	7	2s	for 2 houses
122	371	12647	Cheap	SMC	8	2s	for 2 houses; this line entered later
123	371	12648	Cheap	SMC	9	2s	
124	371	12649	Cheap	SMC	20	10s	
125	371	12650	Cheap	SMC	9	2s	
126	371	12651	Cheap	SMC	14	6s	
127	371	12652	Cheap	SMC	20	10s	
128	371	12653	Cheap	SMC	19	6s	
129	371	12654	Cheap	SMC	20	10s	
130	371	12655	Cheap	SMC	20	10s	
131	371	12656	Cheap	SMC	20	10s	
132	371	12657	Cheap	SMC	20	10s	
133	371	12658	Cheap	SMC	9	2s	pointing finger in margin next to this entry; no of lights and assessment have both been altered later
134	371	12659	Cheap	SMC	20	10s	
135	371	12660	Cheap	SMC	20	10s	
136	371	12661	Cheap	SMC	17	6s	
137	371	12662	Cheap	SMC	9	2s	pointing finger in margin next to this entry; no of lights and assessment have both been altered later
138	371	12663	Cheap	SMC	20	10s	
139	371	12664	Cheap	SMC	20	10s	
140	371	12665	Cheap	SMC	20	10s	
141	371	12666	Cheap	SMC	20	10s	
142	371	12667	Cheap	SMC	20	10s	
143	371	12668	Cheap	SMC	20	10s	
144	371	12669	Cheap	SMC	14	6s
145	371	12670	Cheap	SMC	20	10s
146	371	12671	Cheap	SMC	14	6s
147	371	12672	Cheap	SMC	20	10s
148	371	12673	Cheap	SMC	11	6s
149	371	12674	Cheap	SPSL	20	10s
150	371	12675	Cheap	SPSL	20	10s
151	371	12676	Cheap	SPSL	20	10s
152	371	12677	Cheap	SPSL	20	10s
153	371	12678	Cheap	SPSL	20	10s
154	371	12679	Cheap	SPSL	20	10s
155	371	12680	Cheap	SPSL	15	6s
156	371	12681	Cheap	SPSL	8	2s
157	371	12682	Cheap	SPSL	8	2s
158	371	12683	Cheap	SPSL	20	10s
159	371	12684	Cheap	SPSL	20	10s
160	371	12685	Cheap	SPSL	20	10s	
161	371	12686	Cheap	SPSL	20	10s	
162	371	12687	Cheap	SPSL	20	10s	
163	371	12688	Cheap	SPSL	11	6s	
164	371	12689	Cheap	SPSL	20	10s	
165	371	12690	Cheap	SPSL	14	6s	
166	371	12691	Cheap	SPSL	20	10s	
167	371	12692	Cheap	SPSL	20	10s	
168	371	12693	Cheap	SPSL	20	10s	
169	371	12694	Cheap	SPSL	20	10s	
170	371	12695	Cheap	SPSL	20	10s	
171	371	12696	Cheap	SPSL	20	10s	
172	371	12701	Cheap	SPSL	20	10s	
173	371	12702	Cheap	SPSL	14	6s	
174	371	12703	Cheap	SPSL	11	6s	
175	371	12697	Cheap	SPSL	20	10s	bracketed together with sort176. although 2 separate assessments given
176	371	12698	Cheap	SPSL	20	10s	bracketed together with sort175. although 2 separate assessments given
177	371	12699	Cheap	SPSL	20	10s	
178	371	12700	Cheap	SPSL	20	10s	
179	372	12706	Cordwainer	SMLB	12	6s	
180	372	12707	Cordwainer	SMLB	20	10s	
181	372	12708	Cordwainer	SMLB	12	6s	
182	372	12709	Cordwainer	SMLB	9	2s	
183	372	12710	Cordwainer	SMLB	20	10s	
184	372	12711	Cordwainer	SMLB	20	10s	
185	372	12712	Cordwainer	SMLB	15	6s	
186	372	12713	Cordwainer	SMLB	9	2s	
187	372	12714	Cordwainer	SMLB	9	2s	
188	372	12715	Cordwainer	SMLB	9	2s	
189	372	12716	Cordwainer	SMLB	9	2s	
190	372	12717	Cordwainer	SMLB	13	6s	
191	372	12718	Cordwainer	SMLB	7	2s	
192	372	12719	Cordwainer	SMLB	9	2s
193	372	12720	Cordwainer	SMLB	20	10s
194	372	12721	Cordwainer	SMLB	15	6s
195	372	12722	Cordwainer	SMLB	20	10s
196	372	12723	Cordwainer	SMLB	17	6s
197	372	12724	Cordwainer	SMLB	12	6s
198	372	12725	Cordwainer	SMLB	20	10s
199	372	12726	Cordwainer	SMLB	20	10s
200	372	12727	Cordwainer	SMLB	20	10s
201	372	12728	Cordwainer	SMLB	20	10s
202	372	12741	Cordwainer	SMLB	20	10s
203	372	12729	Cordwainer	SMLB	20	10s
204	372	12730	Cordwainer	SMLB	20	10s
205	372	12731	Cordwainer	SMLB	20	10s
