event_id	link_event_id	event_date	parish	event	memo	marriage_location	marriage_authorisation
522066	522066	12/10/1668 00:00:00	Clerkenwell	burial
522067	522067	13/10/1668 00:00:00	Clerkenwell	burial
522068	522068	15/10/1668 00:00:00	Clerkenwell	burial
522069	522069	28/10/1668 00:00:00	Clerkenwell	burial
522070	522070	28/10/1668 00:00:00	Clerkenwell	burial
522071	522071	3/11/1668 00:00:00	Clerkenwell	burial
522072	522072	4/11/1668 00:00:00	Clerkenwell	burial
522073	522073	8/11/1668 00:00:00	Clerkenwell	burial
522074	522074	8/11/1668 00:00:00	Clerkenwell	burial
522075	522075	11/11/1668 00:00:00	Clerkenwell	burial
522076	522076	11/11/1668 00:00:00	Clerkenwell	burial
522077	522077	15/11/1668 00:00:00	Clerkenwell	burial
522078	522078	15/11/1668 00:00:00	Clerkenwell	burial
522079	522079	18/11/1668 00:00:00	Clerkenwell	burial
522080	522080	21/11/1668 00:00:00	Clerkenwell	burial
522081	522081	25/11/1668 00:00:00	Clerkenwell	burial
522082	522082	27/11/1668 00:00:00	Clerkenwell	burial
522083	522083	28/11/1668 00:00:00	Clerkenwell	burial
522084	522084	28/11/1668 00:00:00	Clerkenwell	burial
522085	522085	1/12/1668 00:00:00	Clerkenwell	burial
522086	522086	4/12/1668 00:00:00	Clerkenwell	burial
522087	522087	9/12/1668 00:00:00	Clerkenwell	burial
522088	522088	11/12/1668 00:00:00	Clerkenwell	burial
522089	522089	29/12/1668 00:00:00	Clerkenwell	burial
522090	522090	29/12/1668 00:00:00	Clerkenwell	burial
522091	522091	30/12/1668 00:00:00	Clerkenwell	burial
522092	522092	30/12/1668 00:00:00	Clerkenwell	burial
522093	522093	30/12/1668 00:00:00	Clerkenwell	burial
522094	522094	30/12/1668 00:00:00	Clerkenwell	burial
522095	522095	5/1/1669 00:00:00	Clerkenwell	burial
522096	522096	5/1/1669 00:00:00	Clerkenwell	burial
522097	522097	7/1/1669 00:00:00	Clerkenwell	burial
522098	522098	7/1/1669 00:00:00	Clerkenwell	burial
522099	522099	8/1/1669 00:00:00	Clerkenwell	burial
522100	522100	8/1/1669 00:00:00	Clerkenwell	burial
522101	522101	8/1/1669 00:00:00	Clerkenwell	burial
522102	522102	14/1/1669 00:00:00	Clerkenwell	burial
522103	522103	14/1/1669 00:00:00	Clerkenwell	burial
522104	522104	18/1/1669 00:00:00	Clerkenwell	burial
522105	522105	18/1/1669 00:00:00	Clerkenwell	burial	
522106	522106	22/1/1669 00:00:00	Clerkenwell	burial	
522107	522107	22/1/1669 00:00:00	Clerkenwell	burial	
522108	522108	25/1/1669 00:00:00	Clerkenwell	burial	
522109	522109	25/1/1669 00:00:00	Clerkenwell	burial	
522110	522110	25/1/1669 00:00:00	Clerkenwell	burial	
522111	522111	26/1/1669 00:00:00	Clerkenwell	burial	
522112	522112	26/1/1669 00:00:00	Clerkenwell	burial	
522113	522113	26/1/1669 00:00:00	Clerkenwell	burial	Quaker
522114	522114	28/1/1669 00:00:00	Clerkenwell	burial	
522115	522115	28/1/1669 00:00:00	Clerkenwell	burial	
522116	522116	30/1/1669 00:00:00	Clerkenwell	burial	
522117	522117	1/2/1669 00:00:00	Clerkenwell	burial	
522118	522118	3/2/1669 00:00:00	Clerkenwell	burial	
522119	522119	3/2/1669 00:00:00	Clerkenwell	burial	
522120	522120	6/2/1669 00:00:00	Clerkenwell	burial	
522121	522121	6/2/1669 00:00:00	Clerkenwell	burial
522122	522122	7/2/1669 00:00:00	Clerkenwell	burial
522123	522123	7/2/1669 00:00:00	Clerkenwell	burial
522124	522124	9/2/1669 00:00:00	Clerkenwell	burial
522125	522125	9/2/1669 00:00:00	Clerkenwell	burial
522126	522126	11/2/1669 00:00:00	Clerkenwell	burial
522127	522127	13/2/1669 00:00:00	Clerkenwell	burial
522128	522128	15/2/1669 00:00:00	Clerkenwell	burial
522129	522129	19/2/1669 00:00:00	Clerkenwell	burial
522130	522130	23/2/1669 00:00:00	Clerkenwell	burial
522131	522131	23/2/1669 00:00:00	Clerkenwell	burial
522132	522132	27/2/1669 00:00:00	Clerkenwell	burial
522133	522133	27/2/1669 00:00:00	Clerkenwell	burial
522134	522134	28/2/1669 00:00:00	Clerkenwell	burial
522135	522135	1/3/1669 00:00:00	Clerkenwell	burial
522136	522136	5/3/1669 00:00:00	Clerkenwell	burial
522137	522137	6/3/1669 00:00:00	Clerkenwell	burial
522138	522138	6/3/1669 00:00:00	Clerkenwell	burial
522139	522139	6/3/1669 00:00:00	Clerkenwell	burial
522140	522140	7/3/1669 00:00:00	Clerkenwell	burial
522141	522141	7/3/1669 00:00:00	Clerkenwell	burial
522142	522142	10/3/1669 00:00:00	Clerkenwell	burial
522143	522143	12/3/1669 00:00:00	Clerkenwell	burial
522144	522144	14/3/1669 00:00:00	Clerkenwell	burial
522145	522145	14/3/1669 00:00:00	Clerkenwell	burial
522146	522146	14/3/1669 00:00:00	Clerkenwell	burial
522147	522147	16/3/1669 00:00:00	Clerkenwell	burial
522148	522148	18/3/1669 00:00:00	Clerkenwell	burial
522149	522149	20/3/1669 00:00:00	Clerkenwell	burial
522150	522150	20/3/1669 00:00:00	Clerkenwell	burial
522151	522151	24/3/1669 00:00:00	Clerkenwell	burial
522152	522152	1/4/1669 00:00:00	Clerkenwell	burial
522153	522153	2/4/1669 00:00:00	Clerkenwell	burial
522154	522154	2/4/1669 00:00:00	Clerkenwell	burial
522155	522155	3/4/1669 00:00:00	Clerkenwell	burial
522156	522156	4/4/1669 00:00:00	Clerkenwell	burial
522157	522157	5/4/1669 00:00:00	Clerkenwell	burial
522158	522158	6/4/1669 00:00:00	Clerkenwell	burial
522159	522159	7/4/1669 00:00:00	Clerkenwell	burial
522160	522160	10/4/1669 00:00:00	Clerkenwell	burial
522161	522161	23/4/1669 00:00:00	Clerkenwell	burial
522162	522162	23/4/1669 00:00:00	Clerkenwell	burial
522163	522163	25/4/1669 00:00:00	Clerkenwell	burial
522164	522164	25/4/1669 00:00:00	Clerkenwell	burial
522165	522165	26/4/1669 00:00:00	Clerkenwell	burial
522166	522166	26/4/1669 00:00:00	Clerkenwell	burial
522167	522167	29/4/1669 00:00:00	Clerkenwell	burial
522168	522168	29/4/1669 00:00:00	Clerkenwell	burial
522169	522169	1/5/1669 00:00:00	Clerkenwell	burial
522170	522170	2/5/1669 00:00:00	Clerkenwell	burial
522171	522171	2/5/1669 00:00:00	Clerkenwell	burial
522172	522172	3/5/1669 00:00:00	Clerkenwell	burial
522173	522173	4/5/1669 00:00:00	Clerkenwell	burial
522174	522174	4/5/1669 00:00:00	Clerkenwell	burial
522175	522175	8/5/1669 00:00:00	Clerkenwell	burial
522176	522176	8/5/1669 00:00:00	Clerkenwell	burial
522177	522177	14/5/1669 00:00:00	Clerkenwell	burial
522178	522178	16/5/1669 00:00:00	Clerkenwell	burial
522179	522179	16/5/1669 00:00:00	Clerkenwell	burial
522180	522180	17/5/1669 00:00:00	Clerkenwell	burial
522181	522181	18/6/1669 00:00:00	Clerkenwell	burial
522182	522182	19/6/1669 00:00:00	Clerkenwell	burial
522183	522183	21/6/1669 00:00:00	Clerkenwell	burial
522184	522184	22/6/1669 00:00:00	Clerkenwell	burial
522185	522185	23/5/1669 00:00:00	Clerkenwell	burial
522186	522186	23/5/1669 00:00:00	Clerkenwell	burial
522187	522187	24/5/1669 00:00:00	Clerkenwell	burial
522188	522188	24/5/1669 00:00:00	Clerkenwell	burial
522189	522189	25/5/1669 00:00:00	Clerkenwell	burial
522190	522190	25/5/1669 00:00:00	Clerkenwell	burial
522191	522191	27/5/1669 00:00:00	Clerkenwell	burial
522192	522192	27/5/1669 00:00:00	Clerkenwell	burial
522193	522193	1/6/1669 00:00:00	Clerkenwell	burial
522194	522194	1/6/1669 00:00:00	Clerkenwell	burial
522195	522195	2/6/1669 00:00:00	Clerkenwell	burial
522196	522196	4/6/1669 00:00:00	Clerkenwell	burial
522197	522197	5/6/1669 00:00:00	Clerkenwell	burial
522198	522198	5/6/1669 00:00:00	Clerkenwell	burial
522199	522199	5/6/1669 00:00:00	Clerkenwell	burial
522200	522200	7/6/1669 00:00:00	Clerkenwell	burial
522201	522201	13/6/1669 00:00:00	Clerkenwell	burial
522202	522202	15/6/1669 00:00:00	Clerkenwell	burial
522203	522203	15/6/1669 00:00:00	Clerkenwell	burial
522204	522204	15/6/1669 00:00:00	Clerkenwell	burial
522205	522205	16/6/1669 00:00:00	Clerkenwell	burial
522206	522206	17/6/1669 00:00:00	Clerkenwell	burial
522207	522207	20/6/1669 00:00:00	Clerkenwell	burial
522208	522208	28/6/1669 00:00:00	Clerkenwell	burial
522209	522209	1/7/1669 00:00:00	Clerkenwell	burial
522210	522210	2/7/1669 00:00:00	Clerkenwell	burial
522211	522211	3/7/1669 00:00:00	Clerkenwell	burial
522212	522212	6/7/1669 00:00:00	Clerkenwell	burial
522213	522213	6/7/1669 00:00:00	Clerkenwell	burial
522214	522214	6/7/1669 00:00:00	Clerkenwell	burial
522215	522215	7/7/1669 00:00:00	Clerkenwell	burial
522216	522216	9/7/1669 00:00:00	Clerkenwell	burial
522217	522217	9/7/1669 00:00:00	Clerkenwell	burial	
522218	522218	11/7/1669 00:00:00	Clerkenwell	burial	
522219	522219	11/7/1669 00:00:00	Clerkenwell	burial	
522220	522220	11/7/1669 00:00:00	Clerkenwell	burial	
522221	522221	13/7/1669 00:00:00	Clerkenwell	burial	
522222	522222	13/7/1669 00:00:00	Clerkenwell	burial	
522223	522223	13/7/1669 00:00:00	Clerkenwell	burial	
522224	522224	14/7/1669 00:00:00	Clerkenwell	burial	
522225	522225	14/7/1669 00:00:00	Clerkenwell	burial	
522226	522226	14/7/1669 00:00:00	Clerkenwell	burial	
522227	522227	16/7/1669 00:00:00	Clerkenwell	burial	
522228	522228	16/7/1669 00:00:00	Clerkenwell	burial	
522229	522229	16/7/1669 00:00:00	Clerkenwell	burial	
522230	522230	18/7/1669 00:00:00	Clerkenwell	burial	
522231	522231	18/7/1669 00:00:00	Clerkenwell	burial	Kinswoman to Mistris Hussey
522232	522232	21/7/1669 00:00:00	Clerkenwell	burial	
522233	522233	21/7/1669 00:00:00	Clerkenwell	burial
522234	522234	21/7/1669 00:00:00	Clerkenwell	burial
522235	522235	23/7/1669 00:00:00	Clerkenwell	burial
522236	522236	23/7/1669 00:00:00	Clerkenwell	burial
522237	522237	23/7/1669 00:00:00	Clerkenwell	burial
522238	522238	28/7/1669 00:00:00	Clerkenwell	burial
522239	522239	28/7/1669 00:00:00	Clerkenwell	burial
522240	522240	1/8/1669 00:00:00	Clerkenwell	burial
522241	522241	2/8/1669 00:00:00	Clerkenwell	burial
522242	522242	2/8/1669 00:00:00	Clerkenwell	burial
522243	522243	3/8/1669 00:00:00	Clerkenwell	burial
522244	522244	3/8/1669 00:00:00	Clerkenwell	burial
522245	522245	3/8/1669 00:00:00	Clerkenwell	burial
522246	522246	11/8/1669 00:00:00	Clerkenwell	burial
522247	522247	11/8/1669 00:00:00	Clerkenwell	burial
522248	522248	13/8/1669 00:00:00	Clerkenwell	burial
522249	522249	15/8/1669 00:00:00	Clerkenwell	burial
522250	522250	15/8/1669 00:00:00	Clerkenwell	burial
522251	522251	15/8/1669 00:00:00	Clerkenwell	burial
522252	522252	16/8/1669 00:00:00	Clerkenwell	burial
522253	522253	16/8/1669 00:00:00	Clerkenwell	burial
522254	522254	17/8/1669 00:00:00	Clerkenwell	burial
522255	522255	17/8/1669 00:00:00	Clerkenwell	burial
522256	522256	18/8/1669 00:00:00	Clerkenwell	burial
522257	522257	18/8/1669 00:00:00	Clerkenwell	burial
522258	522258	18/8/1669 00:00:00	Clerkenwell	burial
522259	522259	19/8/1669 00:00:00	Clerkenwell	burial
522260	522260	19/8/1669 00:00:00	Clerkenwell	burial
522261	522261	20/8/1669 00:00:00	Clerkenwell	burial
522262	522262	20/8/1669 00:00:00	Clerkenwell	burial
522263	522263	21/8/1669 00:00:00	Clerkenwell	burial
522264	522264	21/8/1669 00:00:00	Clerkenwell	burial
522265	522265	22/8/1669 00:00:00	Clerkenwell	burial
522266	522266	22/8/1669 00:00:00	Clerkenwell	burial
522267	522267	23/8/1669 00:00:00	Clerkenwell	burial
522268	522268	23/8/1669 00:00:00	Clerkenwell	burial
522269	522269	23/8/1669 00:00:00	Clerkenwell	burial
522270	522270	23/8/1669 00:00:00	Clerkenwell	burial
522271	522271	24/8/1669 00:00:00	Clerkenwell	burial
522272	522272	24/8/1669 00:00:00	Clerkenwell	burial
522273	522273	24/8/1669 00:00:00	Clerkenwell	burial
522274	522274	24/8/1669 00:00:00	Clerkenwell	burial
522275	522275	26/8/1669 00:00:00	Clerkenwell	burial
522276	522276	26/8/1669 00:00:00	Clerkenwell	burial
522277	522277	26/8/1669 00:00:00	Clerkenwell	burial
522278	522278	27/8/1669 00:00:00	Clerkenwell	burial
522279	522279	27/8/1669 00:00:00	Clerkenwell	burial
522280	522280	27/8/1669 00:00:00	Clerkenwell	burial
522281	522281	27/8/1669 00:00:00	Clerkenwell	burial
522282	522282	28/8/1669 00:00:00	Clerkenwell	burial
522283	522283	29/8/1669 00:00:00	Clerkenwell	burial
522284	522284	29/8/1669 00:00:00	Clerkenwell	burial
522285	522285	30/8/1669 00:00:00	Clerkenwell	burial
522286	522286	30/8/1669 00:00:00	Clerkenwell	burial
522287	522287	30/8/1669 00:00:00	Clerkenwell	burial
522288	522288	1/9/1669 00:00:00	Clerkenwell	burial
522289	522289	1/9/1669 00:00:00	Clerkenwell	burial
522290	522290	1/9/1669 00:00:00	Clerkenwell	burial
522291	522291	1/9/1669 00:00:00	Clerkenwell	burial
