"Canterbury, City Chamberlain's a/cs, 1393-1502"							
Prices set for quarter of wheat in official contracts with city miller.							Dates run from Michaelmas to Michaelmas (29/9-29/9)
"Source: LSE Archives, Beveridge Collection, box D3"							
Yr-beg	Yr-end	£	s	d	Dec-s/Qtr	Date	Note
1448	1449	0	4	0	4.00	Mich - Mich
1449	1450	0	5	10	5.83	Mich - Pur
1449	1450	0	6	0	6.00	Pur - Pent
1449	1450	0	6	8	6.67	Pent - Mich
1450	1451	0	7	0	7.00	Mich - Pur
1450	1451	0	7	6	7.50	Pur - Pent
1450	1451	0	7	0	7.00	Pent - Mich
1451	1452	0	6	8	6.67	Mich - Mich
1452	1453	0	6	0	6.00	Mich - Mich
1453	1454	0	6	0	6.00	Mich - Pur
1453	1454	0	5	0	5.00	Pur - Pent
1453	1454	0	4	0	4.00	Pent - Mich
1454	1455	0	5	0	5.00	Mich - Pur
1454	1455	0	5	8	5.67	Pur - Pent
1454	1455	0	5	0	5.00	Pent - Mich
1455	1456					**two years gap - blank mems 
1456	1457					
1457	1458	0	7	6	7.50	Mich - Pur
1457	1458	0	8	0	8.00	Pur - Mich
1458	1459	0	8	4	8.33	Mich - Pent
1458	1459	0	7	0	7.00	Pent - Mich
1459	1460	0	8	0	8.00	Mich - Pur
1459	1460	0	7	4	7.33	Pur - Pent
1459	1460	0	8	0	8.00	Pent - Mich
1460	1461	0	8	0	8.00	Mich - Pur
1460	1461	0	10	0	10.00	Pur - Pent
1460	1461	0	6	4	6.33	Pent - Mich
1461	1462	0	7	8	7.67	Mich - Pur
1461	1462	0	7	4	7.33	Pur - Mich
1462	1463	0	6	4	6.33	Mich - Pur
1462	1463	0	5	4	5.33	Pur - Pent
1462	1463	0	4	6	4.50	Pent - Mich
1463	1464	0	4	0	4.00	Mich - Mich
1464	1465	0	5	4	5.33	Mich - Pent
1464	1465	0	5	8	5.67	Pent - Mich
1465	1466	0	6	0	6.00	Mich - Pur
1466	1467	0	7	0	7.00	Mich - Pent
1466	1467	0	8	0	8.00	Pent - Mich
1467	1468	0	8	0	8.00	Mich - Pent
1467	1468	0	7	0	7.00	Pent -Mich
1468	1469	0	7	4	7.33	Mich - Pent
1468	1469	0	7	0	7.00	Pent - Mich
1469	1470	0	6	4	6.33	all the year
1470	1471	0	6	4	6.33	Mich - Pur
1470	1471	0	6	8	6.67	Pur - Pent
1470	1471	0	7	8	7.67	Pent - Mich	
1471	1472	0	6	8	6.67	all the year	
1472	1473	0	5	4	5.33		
1473	1474	0	5	4	5.33	Mich - Pur	assumed from context
1473	1474	0	5	6	5.50	Pur - Pent	assumed from context
1473	1474	0	6	0	6.00	Pent - Mich	assumed from context
1474	1475	0	5	4	5.33	Mich - Pur	assumed from context
1474	1475	0	5	8	5.67	Pur - Pent	assumed from context
1474	1475	0	6	0	6.00	Pent - Mich	assumed from context
1475	1476	0	6	0	6.00	Mich - Pent	
1475	1476	0	6	8	6.67	Pent - Mich	
1476	1477	0	6	8	6.67		
1477	1478	0	8	4	8.33	Mich - Pur	assumed from context
1477	1478	0	8	6	8.50	Pur - Pent	assumed from context
1477	1478	0	10	0	10.00	Pent - Mich	assumed from context
1478	1479	0	8	0	8.00	Mich - Pur	assumed from context
1478	1479	0	9	0	9.00	Pur - Pent	assumed from context
1478	1479	0	9	4	9.33	Pent - Mich	assumed from context
1479	1480	0	6	8	6.67		
1480	1481	0	6	8	6.67		
1481	1482	0	8	0	8.00	Mich - Pur	assumed from context
1481	1482	0	10	0	10.00	Pur - Pent	assumed from context
1481	1482	0	12	0	12.00	Pent - Mich	assumed from context
1482	1483	0	12	0	12.00	Mich - Pent	
1482	1483	0	12	6	12.50	Pent - Mich	
1483	1484	0	8	0	8.00	Mich - Pent	
1483	1484	0	6	8	6.67	Pent - Mich	
1484	1485	0	6	0	6.00	Mich - Pur	assumed from context
1484	1485	0	5	4	5.33	Pur - Pent	assumed from context
1484	1485	0	4	8	4.67	Pent - Mich	assumed from context
1485	1486	0	4	8	4.67	sold - remaining from last year	
1486	1487					no prices	
1487	1488	0	5	4	5.33	sales
1487	1488	0	5	4	5.33	sales
1487	1488	0	6	0	6.00	sales
1487	1488	0	6	8	6.67	sales
1488	1489				5.62	'at the price which is in the little book fo. 94'
1489	1490				6.18	'at the price which is in the little book fo. 107'
1490	1491				8.81	
1491	1492				9.10	
1492	1493	0	6	8	6.67	
1492	1493	0	6	8	6.67	
1492	1493	0	6	8	6.67	
1492	1493	0	6	8	6.67	
1492	1493	0	5	0	5.00	
1493	1494	0	4	8	4.67	
1493	1494	0	4	0	4.00	
1493	1494	0	4	8	4.67	
1493	1494	0	4	6	4.50	
