id,surname,count_1524,max_val_1524,tot_val_1524,avg_val_1524,count_pctile,max_val_pctile,tot_val_pctile,avg_val_pctile,parish_monastic_land,parish_distmkt,parish_distriver,parish_area,parish_taxpayer_count_1524,parish_avg_value_1524,parish_pop_density_1524,parish_taxpayer_count_1543,parish_avg_value_1543,parish_pop_density_1543,parish_taxpayer_count_1581,parish_avg_value_1581,parish_pop_density_1581,parish_taxpayer_count_1674,parish_avg_value_1674,parish_pop_density_1674,count_1543,max_val_1543,tot_val_1543,avg_val_1543,count_1581,max_val_1581,tot_val_1581,avg_val_1581,count_1674,max_val_1674,tot_val_1674,avg_val_1674,count_1840,max_val_1840,tot_val_1840,avg_val_1840,ln_id,ln_count_1524,ln_max_val_1524,ln_tot_val_1524,ln_avg_val_1524,ln_count_pctile,ln_max_val_pctile,ln_tot_val_pctile,ln_avg_val_pctile,ln_parish_monastic_land,ln_parish_distmkt,ln_parish_distriver,ln_parish_area,ln_parish_taxpayer_count_1524,ln_parish_avg_value_1524,ln_parish_pop_density_1524,ln_parish_taxpayer_count_1543,ln_parish_avg_value_1543,ln_parish_pop_density_1543,ln_parish_taxpayer_count_1581,ln_parish_avg_value_1581,ln_parish_pop_density_1581,ln_parish_taxpayer_count_1674,ln_parish_avg_value_1674,ln_parish_pop_density_1674,ln_count_1543,ln_max_val_1543,ln_tot_val_1543,ln_avg_val_1543,ln_count_1581,ln_max_val_1581,ln_tot_val_1581,ln_avg_val_1581,ln_count_1674,ln_max_val_1674,ln_tot_val_1674,ln_avg_val_1674,ln_count_1840,ln_max_val_1840,ln_tot_val_1840,ln_avg_val_1840,treatment,control,control2_group
4010,,2,294.0,295.0,147.5,0.3269145639663568,0.3269145639663568,0.3269145639663568,0.3269145639663568,10706.5,4.573391885,0.968380935,139.1782905,132.5,4.615476190476191,1.8845201413535648,144.0,4.93642329778507,2.1363372411624653,57.0,5.492929292929293,1.2572430559761958,188.5,2.5189488636363637,2.439941947066979,1,2.0,2.0,2.0,1,3.0,3.0,3.0,2,2.0,3.0,1.5,0,0.0,0.0,0.0,8.296795865770052,1.0986122886681098,5.68697535633982,5.69035945432406,5.000584958242754,0.2828563704336661,0.2828563704336661,0.2828563704336661,0.2828563704336661,9.278699709489526,1.71800382461508,0.677211344431385,4.942915115962864,4.894101477840304,1.7255263914469023,1.0593585573056357,4.976733742420574,1.7811068135963877,1.143055635342287,4.060443010546419,1.870713783728768,0.8141441818805052,5.244389024522481,1.2581623267295634,1.2354545953902858,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.3862943611198906,0.9162907318741552,0.0,0.0,0.0,0.0,0,0,
6267,Hutton,59,66.66666666666667,335.0,5.677966101694915,0.9586100044267376,0.9054891544931386,0.9486498450641876,0.8406374501992032,2850.558823529412,5.346640479117647,3.467008693970588,69.03179395644118,119.06060606060606,4.488684438029301,2.9686826598732248,129.7741935483871,5.632823644473936,3.4254408540369736,47.93939393939394,4.346659659957128,1.2992402433263976,179.72727272727272,2.1296373511964384,4.409010256948712,61,30.0,333.7,5.470491803278688,27,39.69,165.03,6.112222222222222,34,5.0,67.0,1.9705882352941175,551,3214.0,201621.0,365.91833030853,8.74321260347591,4.0943445622221,4.214593690373678,5.817111159963204,1.8988134653922144,0.6722350402394015,0.644738749630006,0.6671367456184036,0.610111951949955,7.955621079361344,1.8479256144971503,1.4967189886341694,4.248949338309775,4.787996665792016,1.7026885980316149,1.3784342159239151,4.873472122526799,1.892030602593692,1.4873699015283046,3.8905826741902767,1.6764720032875662,0.832578739375943,5.196989114418149,1.1409171356019547,1.6880661291619812,4.127134385045092,3.4339872044851463,5.8132346082172806,1.86725211849549,3.332204510175204,3.7059823620135983,5.112168494919695,1.9618147438176927,3.555348061489413,1.791759469228055,4.219507705176107,1.088759992225098,6.313548046277095,8.07558263667172,12.214149936209562,5.905139290071115,1,0,0.0
4802,Gough,30,20.0,160.82,5.360666666666666,0.8988490482514387,0.83444001770695,0.8926516157591855,0.8541389995573262,10115.433333333332,3.4132039931333336,1.9191834342,679.4183449192,129.85714285714286,5.380513822167602,1.9047842857128725,168.08333333333334,5.431762336394974,2.330083008180585,69.18181818181819,4.1344776187926096,0.833420654239183,199.3571428571429,2.1749395521994344,2.432676674638804,23,20.0,162.6,7.069565217391304,10,10.0,44.35,4.4350000000000005,15,6.0,44.0,2.933333333333333,162,1496.0,62110.0,383.39506172839504,8.476996001664824,3.4339872044851463,3.044522437723423,5.086484606379694,1.8501331936615444,0.6412479385450166,0.6067392674713157,0.6379788171280067,0.6174204371258608,9.221916443303138,1.48460095471946,1.0713039313500885,6.522707822120615,4.874106215618817,1.853248630503724,1.0663591313377516,5.130391690037815,1.8612485810066417,1.2029972310632275,4.251089277226406,1.635978108661925,0.6061834320210718,5.3001014883415385,1.1552885934860735,1.2333403284610491,3.1780538303479458,3.044522437723423,5.097424424168647,2.0880996044229505,2.3978952727983707,2.3978952727983707,3.814410176561146,1.692859520573173,2.772588722239781,1.9459101490553128,3.80666248977032,1.3694872428035094,5.093750200806762,7.311218384419629,11.036678385890651,5.951670830313293,0,0,
1716,Cooke,145,24.0,566.5833333333334,3.907471264367816,0.9902611775121736,0.9938025675077468,0.9909251881363436,0.9563966356795042,2415.551324503311,4.052039657730685,2.3016632248454747,163.96338082792053,116.81560283687944,5.002765976481426,104.57715796898836,120.43333333333334,6.216242620544663,157.3406717285924,49.0,4.211521230729212,43.641502787100286,196.5430463576159,2.106144556916308,397.5948498892646,142,45.0,785.5533333333333,5.53206572769953,58,10.0,223.87,3.859827586206897,151,15.0,279.0,1.847682119205298,1993,56025.0,1081556.0,542.6773707977923,7.448333860897476,4.983606621708336,3.218875824868201,6.341387581453319,1.5907587916990311,0.6882658751055238,0.690043653351523,0.6885994493566849,0.6711043300329994,7.7900967302498705,1.6197920543645374,1.1944263490322322,5.105723514893263,4.769120714372476,1.792220359082245,4.659442040762551,4.799365415346409,1.9763344047761195,5.0647488620520384,3.912023005428146,1.6508717960120662,3.798663982091996,5.285956516833259,1.133382264827103,5.98794548719664,4.962844630259907,3.828641396489095,6.667660531176174,1.87672323747332,4.07753744390572,2.3978952727983707,5.415522457448741,1.581002961193995,5.0238805208462765,2.772588722239781,5.634789603169249,1.0465053718726838,7.597897950521784,10.933571147684308,13.893912227563389,6.298356002534912,0,0,11.0
3399,Holwell,29,23.33333333333333,105.74333333333333,3.64632183908046,0.814962372731297,0.8860115095174856,0.8229305002213368,0.8791500664010624,1815.4166666666667,5.207321536666666,2.7861187316666665,38.20994519533333,97.61111111111111,5.763490587098545,8.118190104081389,109.0,5.916098252459853,8.159886356294539,41.888888888888886,4.229737200155664,2.137048753071907,122.77777777777776,2.2034166724046678,9.283392107473642,14,8.0,38.5,2.75,7,6.0,28.29,4.041428571428571,18,11.0,43.47,2.415,42,2547.0,17339.0,412.8333333333333,8.131530710604252,3.4011973816621555,3.1918471524802814,4.670427198948584,1.5360759042435486,0.5960647362243958,0.6344642868000074,0.6004453711197314,0.6308195822774445,7.504620974840512,1.825729488356083,1.3313414130103087,3.668930418581594,4.591183944013352,1.9115391158256647,2.210271330891891,4.700480365792417,1.933851774264356,2.214833772091014,3.758612792128611,1.6543610282781296,1.1432824703921776,4.81848784315101,1.1642179503350891,2.3305301771425104,2.70805020110221,2.19722457733622,3.676300671907076,1.3217558399823195,2.079441541679836,1.9459101490553128,3.377246160839642,1.6176894886318651,2.9444389791664403,2.4849066497880004,3.794814804522605,1.2281774930227534,3.7612001156935615,7.843064016692054,9.760771250334534,6.025463316280112,0,0,
7258,,2,13.666666666666666,17.666666666666664,8.833333333333332,0.3269145639663568,0.3269145639663568,0.3269145639663568,0.3269145639663568,9156.5,0.193802955,0.63753925,96.807973548,139.0,5.260738079887016,1.934951959448736,149.0,5.295102040816326,1.899757143579044,63.0,5.240946045824094,0.793863444550909,191.0,2.764010195412065,2.5034687726261198,3,3.0,6.47,2.1566666666666667,0,0.0,0.0,0.0,2,1.0,2.0,1.0,0,0.0,0.0,0.0,8.889997357284841,1.0986122886681098,2.6855773452501515,2.926739402067039,2.2857779746776643,0.2828563704336661,0.2828563704336661,0.2828563704336661,0.2828563704336661,9.122328494652969,0.177143972038342,0.4931946577056558,4.583006102838108,4.941642422609304,1.834298082297167,1.0766910849855331,5.010635294096256,1.8397718771848417,1.0646269898923046,4.158883083359672,1.831131780797423,0.5843716428748935,5.2574953720277815,1.325484930383669,1.2537535555950994,1.3862943611198906,1.3862943611198906,2.010894999144726,1.1495166185298773,0.0,0.0,0.0,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,0.0,0.0,0.0,0,0,
2828,Smith,147,250.0,934.5966666666668,6.35780045351474,0.9882691456396636,0.937361664453298,0.983178397521027,0.8729526339088092,2043.31640625,4.85475116109375,2.2841448528671875,76.62196296782813,99.45871559633028,4.526188995135255,47.776097069483015,111.075,5.883961893897097,121.22304691886188,40.016129032258064,4.141680769544516,30.431267945655534,171.4,2.0534658209874097,279.38532061220207,165,80.85,847.51,5.136424242424242,61,38.22,295.32,4.841311475409836,128,16.0,269.0,2.1015625,1717,5362.0,695685.5,405.1750145602796,7.947678571301568,4.997212273764115,5.525452939131784,6.841184471927562,1.995761036651171,0.6872644842012582,0.6613270807044894,0.6847008089410275,0.6275161342520642,7.622818736921964,1.7672534959063406,1.1891062992858723,4.351850415080252,4.609746853015503,1.7094984269904414,3.8872403787110255,4.719168290041504,1.929194342874515,4.805847628945439,3.713965380377028,1.6373800239807503,3.447803191887445,5.149817358229593,1.116277280229642,5.636164802193045,5.111987788356544,4.404888303817144,6.743481870108663,1.8142422015745507,4.127134385045092,3.6691868207682,5.691439951457815,1.7649553393357462,4.859812404361672,2.833213344056216,5.598421958998375,1.1319060167675732,7.4489161025442,8.587278798982926,13.452654406807545,6.00678413706312,1,0,1.0
4389,Westcott,27,60.0,260.0,9.62962962962963,0.9231961044710048,0.9127932713590085,0.903718459495352,0.8067729083665338,3405.822580645161,4.317113797849462,1.9683605440860217,242.76159547022576,112.89655172413794,4.86719515920279,124.9328533265798,119.25806451612904,4.753367211692806,108.0114456851272,42.46666666666667,3.950792244571992,35.87599968358395,162.29032258064515,2.1325768302884627,317.5737391855626,11,13.0,39.0,3.5454545454545454,14,9.0,43.76,3.125714285714285,31,7.0,68.0,2.193548387096774,246,3515.0,78249.0,318.0853658536585,8.387084506069217,3.332204510175204,4.110873864173311,5.564520407322694,2.363645349755292,0.6539884398112574,0.6485646194639298,0.643809057523531,0.5915423304234074,8.133535341354964,1.6709306369355346,1.0880097950453185,5.496190679906386,4.735290595404316,1.7693766932737016,4.8357488547979095,4.789639971320336,1.7497852854448306,4.69145288300194,3.771994360824443,1.599547613182542,3.6075609243558064,5.095529736619923,1.1418559343152297,5.763853968421399,2.4849066497880004,2.6390573296152584,3.688879454113936,1.5141277326297755,2.70805020110221,2.302585092994046,3.801314883443725,1.417239164969312,3.4657359027997265,2.079441541679836,4.23410650459726,1.1611326456494435,5.5093883366279774,8.165079258805068,11.2676641084024,5.765458671542055,0,1,14.0
4149,Taverner,12,10.0,32.0,2.6666666666666665,0.7801018149623727,0.7505533421868084,0.7837538733953077,0.7959274015050908,3249.333333333333,4.3753882,1.205177288,110.4842428,49.2,3.77823113523147,1.6825644709606375,98.6,4.449391587492752,1.7623111585858773,34.8,3.580891187739464,0.7163407422804836,92.2,2.722549526045433,1.3719452365737324,14,15.0,53.0,3.7857142857142856,5,5.0,17.939999999999998,3.588,5,3.0,8.0,1.6,24,590.0,7004.0,291.8333333333333,8.330863613224745,2.5649493574615367,2.3978952727983707,3.49650756146648,1.2992829841302609,0.5766705620852329,0.5599319334914686,0.5787200612965627,0.585521546738444,8.08651283416701,1.6818307946615667,0.7908079083877722,4.713883260734164,3.9160150266976834,1.564070422625066,0.9867732291428116,4.601162164590552,1.6955039671210357,1.016067705624356,3.5779478934066544,1.5218935616732443,0.5401945491163213,4.534747721691546,1.314408789999392,0.8637103934211235,2.70805020110221,2.772588722239781,3.9889840465642745,1.565635289775707,1.791759469228055,1.791759469228055,2.9412760877579323,1.5234441992671242,1.791759469228055,1.3862943611198906,2.19722457733622,0.9555114450274363,3.218875824868201,6.3818160174060985,8.854379458771108,5.679603618959042,0,0,
1701,Price,212,40.0,1048.246666666667,4.944559748427673,0.9924745462594068,0.9827357237715804,0.9900398406374502,0.901062416998672,5150.851475279106,3.590906714484848,2.2953689267304624,295.1401962606699,138.57435897435897,4.794133110425806,170.92949914559196,135.64705882352942,5.389305975497574,170.02124245860293,53.39024390243903,4.14823868822108,77.89743189334774,194.7224880382775,2.15757319098097,230.6901633678892,226,66.0,1217.506666666667,5.387197640117994,87,30.0,451.56,5.190344827586207,209,9.0,444.0,2.124401913875598,2287,23102.0,1015962.0,444.2334936598164,7.43955930913332,5.3612921657094255,3.713572066704308,6.955827725336285,1.7824764733093814,0.6893773568249294,0.6844775697392969,0.6881546589568244,0.6424128967382762,8.547111438812564,1.524077545845846,1.1925181273106005,5.690832978209704,4.938597498489184,1.7568458729227197,5.147084504097704,4.917401388714193,1.8546256514575945,5.141787773691496,3.996184797749857,1.638654653892356,4.3681486784418455,5.2766977785733005,1.149803755015335,5.445400976363148,5.424950017481403,4.204692619390966,7.105381344258063,1.8542956182243804,4.477336814478207,3.4339872044851463,6.1149203510349,1.8229907923478572,5.3471075307174685,2.302585092994046,6.09807428216624,1.13924287731162,7.735433352499688,10.04771775820736,13.831347489134602,6.098598849410303,1,0,2.0
